Name,ProductCode,Price,TechSpecs,ProductPhoto,PhotoPath,PDFlink,PDFPath,Link
"Satco S9235 14W T8  LED to Replace Fluorescent Light Bulb, Medium Bi-Pin Base, 120-277V, 3500K - 14T8/LED/48-835/DR",SATCO-S9235,$21.95,Technical Spec  14 watt T8 LED; Medium bi-pin base; 3500K; 50000 average rated hours; 1800 lumens  Features   Direct Replacement - for use on Instant Start and Rapid Start ballasts with no rewiring required*  Solid State LED lighting  High efficacy  Long life  25watt - 32watt Fluorescent equivalency  DLC Qualified  5 year Limited warranty   *May not be compatible with all rapid start ballasts.  View: Ballast Compatibility Chart     UPC  045923092350    Watts  14    Lamp Shape  T8    Base  Medium BiPin    ANSI Base  G13    Lamp Code  14T8/LED/48-3500K/DLC    Finish  White    MOL In Inches  48''    MOD In Inches  1.00''    Initial Lumens  1800    Average Rated Hours  50000    Kelvin Temp  3500    Color  Neutral White    CRI  82    Beam Spread  220    Pack  10    Package Type  Box    RoHS Compliant  Yes    UL or ETL Listed  Yes,https://www.electricbargainstores.com/v/vspfiles/photos/SATCO-S9235-2T.jpg,output/SATCO-S9235/SATCO-S9235-1.jpg,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Satco/S9235-spec.pdf,output/SATCO-S9235/SATCO-S9235-2.pdf,https://www.electricbargainstores.com/product-p/satco-s9235.htm
"Satco S9234 14W T8  LED to Replace Fluorescent Light Bulb, Medium Bi-Pin Base, 120-277V, 3000K - 14T8/LED/48-830/DR",SATCO-S9234,$21.95,Technical Spec  14 watt T8 LED; Medium bi-pin base; 3000K; 50000 average rated hours; 1800 lumens  Features   Direct Replacement - for use on Instant Start and Rapid Start ballasts with no rewiring required*  Solid State LED lighting  High efficacy  Long life  25watt - 32watt Fluorescent equivalency  DLC Qualified  5 year Limited warranty   *May not be compatible with all rapid start ballasts.  View: Ballast Compatibility Chart     UPC  045923092343    Watts  14    Lamp Shape  T8    Base  Medium BiPin    ANSI Base  G13    Lamp Code  14T8/LED/48-3000K/DLC    Finish  White    MOL In Inches  48''    MOD In Inches  1.00''    Initial Lumens  1800    Average Rated Hours  50000    Kelvin Temp  3000    Color  Warm White    CRI  82    Beam Spread  220    Pack  10    Package Type  Box    RoHS Compliant  Yes    UL or ETL Listed  Yes,https://www.electricbargainstores.com/v/vspfiles/photos/SATCO-S9234-2T.jpg,output/SATCO-S9234/SATCO-S9234-1.jpg,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Satco/S9234-spec.pdf,output/SATCO-S9234/SATCO-S9234-2.pdf,https://www.electricbargainstores.com/product-p/satco-s9234.htm
"Satco S9233 17.5W  KolourOne LED T8 to Replace Fluorescent Light Bulb, Medium Bi-Pin Base, 120-277V, 5000K - 17.5T8/LED/48-5000K/DLC",SATCO-S9233,$28.95,Technical Spec  17.5 watt T8 LED; Medium bi-pin base; 5000K; 50000 average rated hours; 2230 lumens  Features   Direct Replacement - for use on Instant Start and Rapid Start ballasts with no rewiring required*  Solid State LED lighting  High efficacy  Long life  25watt - 32watt Fluorescent equivalency  DLC Qualified  5 year Limited warranty   *May not be compatible with all rapid start ballasts.  View: Ballast Compatibility Chart     UPC  045923092336    Watts  17.5    Lamp Shape  T8    Base  Medium BiPin    ANSI Base  G13    Lamp Code  17.5T8/LED/48-5000K/DLC    Finish  White    MOL In Inches  48''    MOD In Inches  1.00''    Initial Lumens  2230    Average Rated Hours  50000    Kelvin Temp  5000    Color  Natural Light    CRI  80+    Beam Spread  180    Pack  10    Package Type  Box    RoHS Compliant  Yes    UL or ETL Listed  Yes,https://www.electricbargainstores.com/v/vspfiles/photos/SATCO-S9233-2T.jpg,output/SATCO-S9233/SATCO-S9233-1.jpg,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Satco/S9233-spec.pdf,output/SATCO-S9233/SATCO-S9233-2.pdf,https://www.electricbargainstores.com/product-p/satco-s9233.htm
"Satco S9232 17.5W  KolourOne LED T8 to Replace Fluorescent Light Bulb, Medium Bi-Pin Base, 120-277V, 4000K - 17.5T8/LED/48-4000K/DLC",SATCO-S9232,$28.95,Technical Spec  17.5 watt T8 LED; Medium bi-pin base; 4000K; 50000 average rated hours; 2200 lumens  Features   Direct Replacement - for use on Instant Start and Rapid Start ballasts with no rewiring required*  Solid State LED lighting  High efficacy  Long life  25watt - 32watt Fluorescent equivalency  DLC Qualified  5 year Limited warranty   *May not be compatible with all rapid start ballasts.  View: Ballast Compatibility Chart     UPC  045923092329    Watts  17.5    Lamp Shape  T8    Base  Medium BiPin    ANSI Base  G13    Lamp Code  17.5T8/LED/48-4000K/DLC    Finish  White    MOL In Inches  48''    MOD In Inches  1.00''    Initial Lumens  2200    Average Rated Hours  50000    Kelvin Temp  4000    Color  Cool White    CRI  80+    Beam Spread  180    Pack  10    Package Type  Box    RoHS Compliant  Yes    UL or ETL Listed  Yes,https://www.electricbargainstores.com/v/vspfiles/photos/SATCO-S9232-2T.jpg,output/SATCO-S9232/SATCO-S9232-1.jpg,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Satco/S9232-spec.pdf,output/SATCO-S9232/SATCO-S9232-2.pdf,https://www.electricbargainstores.com/product-p/satco-s9232.htm
"Satco S9231 17.5W  KolourOne LED T8 to Replace Fluorescent Light Bulb, Medium Bi-Pin Base, 120-277V, 3500K - 17.5T8/LED/48-3500K/DLC",SATCO-S9231,$28.95,Technical Spec  17.5 watt T8 LED; Medium bi-pin base; 3500K; 50000 average rated hours; 2160 lumens  Features   Direct Replacement - for use on Instant Start and Rapid Start ballasts with no rewiring required*  Solid State LED lighting  High efficacy  Long life  25watt - 32watt Fluorescent equivalency  DLC Qualified  5 year Limited warranty   *May not be compatible with all rapid start ballasts.  View: Ballast Compatibility Chart     UPC  045923092312    Watts  17.5    Lamp Shape  T8    Base  Medium BiPin    ANSI Base  G13    Lamp Code  17.5T8/LED/48-3500K/DLC    Finish  White    MOL In Inches  48''    MOD In Inches  1.00''    Initial Lumens  2160    Average Rated Hours  50000    Kelvin Temp  3500    Color  Neutral White    CRI  80+    Beam Spread  180    Pack  10    Package Type  Box    RoHS Compliant  Yes    UL or ETL Listed  Yes,https://www.electricbargainstores.com/v/vspfiles/photos/SATCO-S9231-2T.jpg,output/SATCO-S9231/SATCO-S9231-1.jpg,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Satco/S9231-spec.pdf,output/SATCO-S9231/SATCO-S9231-2.pdf,https://www.electricbargainstores.com/product-p/satco-s9231.htm
"Satco S9230 17.5W  KolourOne LED T8 to Replace Fluorescent Light Bulb, Medium Bi-Pin Base, 120-277V, 3000K - 17.5T8/LED/48-3000K/DLC",SATCO-S9230,$28.95,Technical Spec  17.5 watt T8 LED; Medium bi-pin base; 3500K; 50000 average rated hours; 2160 lumens  Features   Direct Replacement - for use on Instant Start and Rapid Start ballasts with no rewiring required*  Solid State LED lighting  High efficacy  Long life  25watt - 32watt Fluorescent equivalency  DLC Qualified  5 year Limited warranty   *May not be compatible with all rapid start ballasts.  View: Ballast Compatibility Chart     UPC  045923092305    Watts  17.5    Lamp Shape  T8    Base  Medium BiPin    ANSI Base  G13    Lamp Code  17.5T8/LED/48-3000K/DLC    Finish  White    MOL In Inches  48''    MOD In Inches  1.00''    Initial Lumens  2080    Average Rated Hours  50000    Kelvin Temp  3000    Color  Warm White    CRI  80+    Beam Spread  180    Pack  10    Package Type  Box    RoHS Compliant  Yes    UL or ETL Listed  Yes,https://www.electricbargainstores.com/v/vspfiles/photos/SATCO-S9230-2T.jpg,output/SATCO-S9230/SATCO-S9230-1.jpg,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Satco/S9230-spec.pdf,output/SATCO-S9230/SATCO-S9230-2.pdf,https://www.electricbargainstores.com/product-p/satco-s9230.htm
"Mark Lighting WHSPR LCTR QS 2X2 80CRI 35K 4000LM MIN10 MVOLT SWC ZT 2'x2' Whisper LED Architectural Troffer, 80 CRI, 3500K, 4000 Lumens, 10% Minimum Dimming, 120-277V, Soft White Acrylic Shielding Center, 0-10V",MARK-WHSPR-106417,$189.75,"Technical Spec  PRODUCT DESCRIPTION Gently sloping side panels give Whisper LED its depth and appealing angles. Whether units are installed in rows or individually, the look is artfully clean and simple. Whisper LED is available in 1â€™ x 4â€™, 2â€™ x 2â€™ and 2â€™ x 4â€™ sizes, and it fits perfectly in a variety of business and institutional settings including offices, schools and hospitals. The Whisper Luminous Center is an alternate appearance to the Whisper LED that provides a unique and visually stunning aesthetic. With Luminous Center, the center element is the primary source of illumination with the side panels softly glowing, adding a captivating allure to the ceiling plane. PRODUCT SPECIFICATIONS Housing Nominal 1'x4', 2â€™x2â€™ or 2â€™x4â€™ housings fabricated from 22-gauge, cold-rolled steel. Finish Matte-white powder coat. Reflector Precision-formed steel; highly reflective white. Shielding Hinged door frame is constructed of extruded aluminum center and side rails with cold-rolled steel end caps capturing the 3 individual optical panels, forming a single unit. The frame can be positioned on either side of the fixture housing to provide easy room side access for maintenance. Shielding options are as follows: Center Panel : Soft-white acrylic or optional microprismatic conical de-glaring lens. Side Panels : Soft-white acrylic. Mounting Accommodates 9/16"" slot grid or 15/16"" inverted tee or 9/16"" inverted tee. For recessed mounting in hard ceiling applications, use a Drywall Grid Adapter (DGA22, DGA24, or DGA14WHS). Ordered separately. Design2Ship Maximum order quantity of 250 units per order. 5 business days from clean release of the order.",https://www.electricbargainstores.com/v/vspfiles/photos/MARK-WHSPR-106417-2T.jpg,output/MARK-WHSPR-106417/MARK-WHSPR-106417-1.jpg,"https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Mark-Lighting/led-troffers/mark-WHSPR-LCTR-QS-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Mark-Lighting/led-troffers/mark-WHSPR-LCTR-QS-install.pdf","output/MARK-WHSPR-106417/MARK-WHSPR-106417-2.pdf,output/MARK-WHSPR-106417/MARK-WHSPR-106417-3.pdf",https://www.electricbargainstores.com/product-p/mark-whspr-106417.htm
"Mark Lighting WHSPR LCTR QS 2X2 80CRI 35K 3300LM MIN10 MVOLT SWC ZT 2'x2' Whisper LED Architectural Troffer, 80 CRI, 3500K, 3300 Lumens, 10% Minimum Dimming, 120-277V, Soft White Acrylic Shielding Center, 0-10V",MARK-WHSPR-106416,$189.75,"Technical Spec  PRODUCT DESCRIPTION Gently sloping side panels give Whisper LED its depth and appealing angles. Whether units are installed in rows or individually, the look is artfully clean and simple. Whisper LED is available in 1’ x 4’, 2’ x 2’ and 2’ x 4’ sizes, and it fits perfectly in a variety of business and institutional settings including offices, schools and hospitals. The Whisper Luminous Center is an alternate appearance to the Whisper LED that provides a unique and visually stunning aesthetic. With Luminous Center, the center element is the primary source of illumination with the side panels softly glowing, adding a captivating allure to the ceiling plane. PRODUCT SPECIFICATIONS Housing Nominal 1'x4', 2’x2’ or 2’x4’ housings fabricated from 22-gauge, cold-rolled steel. Finish Matte-white powder coat. Reflector Precision-formed steel; highly reflective white. Shielding Hinged door frame is constructed of extruded aluminum center and side rails with cold-rolled steel end caps capturing the 3 individual optical panels, forming a single unit. The frame can be positioned on either side of the fixture housing to provide easy room side access for maintenance. Shielding options are as follows: Center Panel : Soft-white acrylic or optional microprismatic conical de-glaring lens. Side Panels : Soft-white acrylic. Mounting Accommodates 9/16"" slot grid or 15/16"" inverted tee or 9/16"" inverted tee. For recessed mounting in hard ceiling applications, use a Drywall Grid Adapter (DGA22, DGA24, or DGA14WHS). Ordered separately. Design2Ship Maximum order quantity of 250 units per order. 5 business days from clean release of the order.",https://www.electricbargainstores.com/v/vspfiles/photos/MARK-WHSPR-106416-2T.jpg,output/MARK-WHSPR-106416/MARK-WHSPR-106416-1.jpg,"https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Mark-Lighting/led-troffers/mark-WHSPR-LCTR-QS-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Mark-Lighting/led-troffers/mark-WHSPR-LCTR-QS-install.pdf","output/MARK-WHSPR-106416/MARK-WHSPR-106416-2.pdf,output/MARK-WHSPR-106416/MARK-WHSPR-106416-3.pdf",https://www.electricbargainstores.com/product-p/mark-whspr-106416.htm
"Satco S9073 7.8W R20 LED Warm Tone Dimming Light Bulb 120V, Medium E26 Base, 2700K, 108 Degree Beam Spread - 7.8R20/LED/2700K - 2200K",SATCO-S9073,$18.95,Technical Spec  11 watt; A19 LED; 2700K; GU24 base; 360' beam spread; 120 volts  Features   Dimension - Warm Tone Dimming  Solid State LED lighting  Reflector replacement lamp  Long life   Recommended Dimmers    Lutron SLV600P (MLV)  Lutron CT-603PGH Incandescent      UPC  045923090738    Voltage  120    Watts  7.8    Incandescent Equivalent  45W    Lamp Shape  R20    Base  Medium    ANSI Base  E26    Lamp Code  7.8R20/LED/2700K-2200K    Finish  White    MOL In Inches  3 7/8''    MOD In Inches  2.5    Initial Lumens  460    Average Rated Hours  30000    Kelvin Temp  2700    Color  Warm White    CRI  80+    Beam Spread  108    Pack  24/6    Package Type  Box    ENERGY STAR  ENERGY STAR    RoHS Compliant  Yes    UL or ETL Listed  Yes,https://www.electricbargainstores.com/v/vspfiles/photos/SATCO-S9073-2T.jpg,output/SATCO-S9073/SATCO-S9073-1.jpg,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Satco/S9073-spec.pdf,output/SATCO-S9073/SATCO-S9073-2.pdf,https://www.electricbargainstores.com/product-p/satco-s9073.htm
"Satco S9025 12.8W R30 LED Warm Tone Dimming Light Bulb 120V, Medium E26 Base, 2700K, 108 Degree Beam Spread - 12.8R30/LED/2700K - 2200K",SATCO-S9025,$23.95,Technical Spec  12.8 watt; R30 LED; 2700K-2200K; Medium base; 108' beam spread; 120 volts  Features   Dimension™ - Warm Tone Dimming  Solid State LED lighting  Reflector replacement lamp  Long life   Recommended Dimmers    Lutron SLV600P (MLV)  Lutron CT-603PGH Incandescent      UPC  045923090257    Voltage  120    Watts  12.8    Incandescent Equivalent  65W    Lamp Shape  R30    Base  Medium    ANSI Base  E26    Lamp Code  12.8R30/LED/2700K-2200K    Finish  White    MOL In Inches  5 1/4''    Initial Lumens  750    Average Rated Hours  40000    Kelvin Temp  2700    Color  Warm White    CRI  80+    Beam Spread  108    Pack  12/6    Package Type  Box    ENERGY STAR  ENERGY STAR    RoHS Compliant  Yes    UL or ETL Listed  Yes,https://www.electricbargainstores.com/v/vspfiles/photos/SATCO-S9025-2T.jpg,output/SATCO-S9025/SATCO-S9025-1.jpg,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/Satco/S9025-spec.pdf,output/SATCO-S9025/SATCO-S9025-2.pdf,https://www.electricbargainstores.com/product-p/satco-s9025.htm
"WAC Lighting WS-W2610-WT 30W Double Tube LED Wall Mount, 3000K Color Temperature, 90 CRI, 1525 Lumens, White",WAC-WS-W2610-WT,$274.73,"Technical Spec  PRODUCT DESCRIPTION A curved contemporary look with impactful style. Perfect for illuminating the parameter of a home or creating a safe entryway to a building, the modern, minimalist Tube wall mount features a crescent profile. Crafted of aluminum with etched glass, this LED luminaire is offered in five handsome finishes and two energy-efficient LED configurations. PRODUCT SPECIFICATIONS Construction: Die-cast Aluminum Power: 30W, 16W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: UL, cUL, Wet Location Listed, IP65, ADA, Title 24 JA8-2019 Compliant  ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2610-WT-2.jpg?v-cache=1634511031,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2610-WT-3.jpg?v-cache=1634511031","output/WAC-WS-W2610-WT/WAC-WS-W2610-WT-1.jpg,output/WAC-WS-W2610-WT/WAC-WS-W2610-WT-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2609-WS-W2610-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2609-WS-W2610-install.pdf","output/WAC-WS-W2610-WT/WAC-WS-W2610-WT-3.pdf,output/WAC-WS-W2610-WT/WAC-WS-W2610-WT-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2610-wt.htm
"WAC Lighting WS-W2610-GH 30W Double Tube LED Wall Mount, 3000K Color Temperature, 90 CRI, 1525 Lumens, Graphite",WAC-WS-W2610-GH,$274.73,"Technical Spec  PRODUCT DESCRIPTION A curved contemporary look with impactful style. Perfect for illuminating the parameter of a home or creating a safe entryway to a building, the modern, minimalist Tube wall mount features a crescent profile. Crafted of aluminum with etched glass, this LED luminaire is offered in five handsome finishes and two energy-efficient LED configurations. PRODUCT SPECIFICATIONS Construction: Die-cast Aluminum Power: 30W, 16W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: UL, cUL, Wet Location Listed, IP65, ADA, Title 24 JA8-2019 Compliant  ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2610-GH-2.jpg?v-cache=1634511026,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2610-GH-3.jpg?v-cache=1634511026","output/WAC-WS-W2610-GH/WAC-WS-W2610-GH-1.jpg,output/WAC-WS-W2610-GH/WAC-WS-W2610-GH-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2609-WS-W2610-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2609-WS-W2610-install.pdf","output/WAC-WS-W2610-GH/WAC-WS-W2610-GH-3.pdf,output/WAC-WS-W2610-GH/WAC-WS-W2610-GH-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2610-gh.htm
"WAC Lighting WS-W2610-BZ 30W Double Tube LED Wall Mount, 3000K Color Temperature, 90 CRI, 1525 Lumens, Bronze",WAC-WS-W2610-BZ,$274.73,"Technical Spec  PRODUCT DESCRIPTION A curved contemporary look with impactful style. Perfect for illuminating the parameter of a home or creating a safe entryway to a building, the modern, minimalist Tube wall mount features a crescent profile. Crafted of aluminum with etched glass, this LED luminaire is offered in five handsome finishes and two energy-efficient LED configurations. PRODUCT SPECIFICATIONS Construction: Die-cast Aluminum Power: 30W, 16W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: UL, cUL, Wet Location Listed, IP65, ADA, Title 24 JA8-2019 Compliant  ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2610-BZ-2.jpg?v-cache=1634511022,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2610-BZ-3.jpg?v-cache=1634511022","output/WAC-WS-W2610-BZ/WAC-WS-W2610-BZ-1.jpg,output/WAC-WS-W2610-BZ/WAC-WS-W2610-BZ-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2609-WS-W2610-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2609-WS-W2610-install.pdf","output/WAC-WS-W2610-BZ/WAC-WS-W2610-BZ-3.pdf,output/WAC-WS-W2610-BZ/WAC-WS-W2610-BZ-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2610-bz.htm
"WAC Lighting WS-W2610-BK 30W Double Tube LED Wall Mount, 3000K Color Temperature, 90 CRI, 1525 Lumens, Black",WAC-WS-W2610-BK,$274.73,"Technical Spec  PRODUCT DESCRIPTION A curved contemporary look with impactful style. Perfect for illuminating the parameter of a home or creating a safe entryway to a building, the modern, minimalist Tube wall mount features a crescent profile. Crafted of aluminum with etched glass, this LED luminaire is offered in five handsome finishes and two energy-efficient LED configurations. PRODUCT SPECIFICATIONS Construction: Die-cast Aluminum Power: 30W, 16W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: UL, cUL, Wet Location Listed, IP65, ADA, Title 24 JA8-2019 Compliant  ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2610-BK-2.jpg?v-cache=1634511017,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2610-BK-3.jpg?v-cache=1634511017","output/WAC-WS-W2610-BK/WAC-WS-W2610-BK-1.jpg,output/WAC-WS-W2610-BK/WAC-WS-W2610-BK-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2609-WS-W2610-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2609-WS-W2610-install.pdf","output/WAC-WS-W2610-BK/WAC-WS-W2610-BK-3.pdf,output/WAC-WS-W2610-BK/WAC-WS-W2610-BK-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2610-bk.htm
"WAC Lighting WS-W2610-AL 30W Double Tube LED Wall Mount, 3000K Color Temperature, 90 CRI, 1525 Lumens, Brushed Aluminum",WAC-WS-W2610-AL,$274.73,"Technical Spec  PRODUCT DESCRIPTION A curved contemporary look with impactful style. Perfect for illuminating the parameter of a home or creating a safe entryway to a building, the modern, minimalist Tube wall mount features a crescent profile. Crafted of aluminum with etched glass, this LED luminaire is offered in five handsome finishes and two energy-efficient LED configurations. PRODUCT SPECIFICATIONS Construction: Die-cast Aluminum Power: 30W, 16W Input: 120-277 VAC, 50/60Hz Dimming: ELV: 100-15% , 0-10V: 100-10% Light Source: Integrated LED Rated Life: 70000 Hours Mounting: Mounts directly to junction box, Can be mounted on wall in all orientations Finish: Electrostatically Powder Coated: White, Graphite, Bronze, Black, Brushed Aluminum Operating Temp: -40 degree F to 122 degree F (-40 degree C to 50 degree C) Standards: UL, cUL, Wet Location Listed, IP65, ADA, Title 24 JA8-2019 Compliant  ORDERING INFORMATION","http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2610-AL-2.jpg?v-cache=1634511013,http://cdn3.volusion.com/krfyq.gnkuo/v/vspfiles/photos/WAC-WS-W2610-AL-3.jpg?v-cache=1634511013","output/WAC-WS-W2610-AL/WAC-WS-W2610-AL-1.jpg,output/WAC-WS-W2610-AL/WAC-WS-W2610-AL-2.jpg","https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2609-WS-W2610-spec.pdf,https://www.electricbargainstores.com/v/vspfiles/PDF_spec/WAC/wall/wac-WS-W2609-WS-W2610-install.pdf","output/WAC-WS-W2610-AL/WAC-WS-W2610-AL-3.pdf,output/WAC-WS-W2610-AL/WAC-WS-W2610-AL-4.pdf",https://www.electricbargainstores.com/product-p/wac-ws-w2610-al.htm
